Degree,Phi_norm,Phi,Phi_rand,Stdev
400.000000,0.987102,0.980057,0.992863,0.003527
401.000000,0.987102,0.980057,0.992863,0.003527
402.000000,0.987102,0.980057,0.992863,0.003527
403.000000,0.987102,0.980057,0.992863,0.003527
404.000000,0.987102,0.980057,0.992863,0.003527
405.000000,0.987102,0.980057,0.992863,0.003527
406.000000,0.987102,0.980057,0.992863,0.003527
407.000000,0.987102,0.980057,0.992863,0.003527
408.000000,0.987102,0.980057,0.992863,0.003527
409.000000,0.987102,0.980057,0.992863,0.003527
410.000000,0.988954,0.983333,0.994317,0.003292
411.000000,0.988954,0.983333,0.994317,0.003292
412.000000,0.988954,0.983333,0.994317,0.003292
413.000000,0.988954,0.983333,0.994317,0.003292
414.000000,0.988954,0.983333,0.994317,0.003292
415.000000,0.988954,0.983333,0.994317,0.003292
416.000000,0.988954,0.983333,0.994317,0.003292
417.000000,0.988954,0.983333,0.994317,0.003292
418.000000,0.987088,0.981884,0.994728,0.003144
419.000000,0.987088,0.981884,0.994728,0.003144
420.000000,0.987088,0.981884,0.994728,0.003144
421.000000,0.987088,0.981884,0.994728,0.003144
422.000000,0.987088,0.981884,0.994728,0.003144
423.000000,0.987088,0.981884,0.994728,0.003144
424.000000,0.987088,0.981884,0.994728,0.003144
425.000000,0.987088,0.981884,0.994728,0.003144
426.000000,0.987088,0.981884,0.994728,0.003144
427.000000,0.987088,0.981884,0.994728,0.003144
428.000000,0.987088,0.981884,0.994728,0.003144
429.000000,0.987088,0.981884,0.994728,0.003144
430.000000,0.987088,0.981884,0.994728,0.003144
431.000000,0.987088,0.981884,0.994728,0.003144
432.000000,0.987088,0.981884,0.994728,0.003144
433.000000,0.987088,0.981884,0.994728,0.003144
434.000000,0.987088,0.981884,0.994728,0.003144
435.000000,0.985104,0.980237,0.995059,0.003184
436.000000,0.980439,0.976190,0.995667,0.003217
437.000000,0.980439,0.976190,0.995667,0.003217
438.000000,0.980439,0.976190,0.995667,0.003217
439.000000,0.980439,0.976190,0.995667,0.003217
440.000000,0.980439,0.976190,0.995667,0.003217
441.000000,0.980439,0.976190,0.995667,0.003217
442.000000,0.980439,0.976190,0.995667,0.003217
443.000000,0.980439,0.976190,0.995667,0.003217
444.000000,0.980439,0.976190,0.995667,0.003217
445.000000,0.980439,0.976190,0.995667,0.003217
446.000000,0.980439,0.976190,0.995667,0.003217
447.000000,0.980439,0.976190,0.995667,0.003217
448.000000,0.980439,0.976190,0.995667,0.003217
449.000000,0.980439,0.976190,0.995667,0.003217
450.000000,0.992221,0.988304,0.996053,0.003486
451.000000,0.992221,0.988304,0.996053,0.003486
452.000000,1.003431,1.000000,0.996581,0.003667
453.000000,1.003431,1.000000,0.996581,0.003667
454.000000,1.003431,1.000000,0.996581,0.003667
455.000000,1.003431,1.000000,0.996581,0.003667
456.000000,1.002913,1.000000,0.997095,0.003998
457.000000,1.002913,1.000000,0.997095,0.003998
458.000000,1.002913,1.000000,0.997095,0.003998
459.000000,1.002913,1.000000,0.997095,0.003998
460.000000,1.001991,1.000000,0.998013,0.003939
461.000000,1.001991,1.000000,0.998013,0.003939
462.000000,1.001991,1.000000,0.998013,0.003939
463.000000,1.001991,1.000000,0.998013,0.003939
464.000000,1.001991,1.000000,0.998013,0.003939
465.000000,1.001991,1.000000,0.998013,0.003939
466.000000,1.001821,1.000000,0.998182,0.004285
467.000000,1.001821,1.000000,0.998182,0.004285
468.000000,1.001821,1.000000,0.998182,0.004285
469.000000,1.001821,1.000000,0.998182,0.004285
470.000000,1.001821,1.000000,0.998182,0.004285
471.000000,1.001558,1.000000,0.998444,0.004184
472.000000,1.001558,1.000000,0.998444,0.004184
473.000000,1.001558,1.000000,0.998444,0.004184
474.000000,1.001558,1.000000,0.998444,0.004184
475.000000,1.001558,1.000000,0.998444,0.004184
476.000000,1.001558,1.000000,0.998444,0.004184
477.000000,1.001558,1.000000,0.998444,0.004184
478.000000,1.001558,1.000000,0.998444,0.004184
479.000000,1.001558,1.000000,0.998444,0.004184
480.000000,1.001558,1.000000,0.998444,0.004184
481.000000,1.001558,1.000000,0.998444,0.004184
482.000000,1.001431,1.000000,0.998571,0.004869
483.000000,1.001431,1.000000,0.998571,0.004869
484.000000,1.001431,1.000000,0.998571,0.004869
485.000000,1.001431,1.000000,0.998571,0.004869
486.000000,1.001431,1.000000,0.998571,0.004869
487.000000,1.002004,1.000000,0.998000,0.007956
488.000000,1.002004,1.000000,0.998000,0.007956
489.000000,1.002004,1.000000,0.998000,0.007956
490.000000,1.002004,1.000000,0.998000,0.007956
491.000000,1.002004,1.000000,0.998000,0.007956
492.000000,1.002004,1.000000,0.998000,0.007956
493.000000,1.002004,1.000000,0.998000,0.007956
494.000000,1.002004,1.000000,0.998000,0.007956
495.000000,1.002004,1.000000,0.998000,0.007956
496.000000,1.002004,1.000000,0.998000,0.007956
497.000000,1.002004,1.000000,0.998000,0.009847
498.000000,1.002004,1.000000,0.998000,0.009847
499.000000,1.002004,1.000000,0.998000,0.009847
500.000000,1.002004,1.000000,0.998000,0.009847
501.000000,1.000000,1.000000,1.000000,0.000000
502.000000,1.000000,1.000000,1.000000,0.000000
503.000000,1.000000,1.000000,1.000000,0.000000
504.000000,1.000000,1.000000,1.000000,0.000000
505.000000,1.000000,1.000000,1.000000,0.000000
506.000000,1.000000,1.000000,1.000000,0.000000
507.000000,1.000000,1.000000,1.000000,0.000000
508.000000,1.000000,1.000000,1.000000,0.000000
509.000000,1.000000,1.000000,1.000000,0.000000
510.000000,1.000000,1.000000,1.000000,0.000000
511.000000,1.000000,1.000000,1.000000,0.000000
512.000000,1.000000,1.000000,1.000000,0.000000
513.000000,NaN,NaN,NaN,NaN
